"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1972304584636043688","Sun Sep 28 14:40:07 +0000 2025","0","@uberrmensch hai aku sore istri kamu dari masa depan","1972310358196195343","","uberrmensch","in","","0","2","0","https://x.com/undefined/status/1972310358196195343","1459773378101796867",
"1972296736552214924","Sun Sep 28 13:50:14 +0000 2025","40","Shot yang cantik! Cinematic ngam tapi sangat intim ya mereka ni Chemistry memang mantap dua pelakon Dion &amp; Sheila. Korang kena tengok filem Sore Istri Dari Masa Depan ni. Recommended https://t.co/zzQHA32bjf","1972297803033718956","https://pbs.twimg.com/media/G18CZEGaUAAxmGC.jpg","FyyDaud","in","","1","0","5","https://x.com/undefined/status/1972297803033718956","389424145",
"1972296736552214924","Sun Sep 28 13:46:00 +0000 2025","40","Nice shot ye filem Sore Istri Dari Masa Depan ni. Cinematic shot dia lawa memang tarikan untuk tengok filem ni. View2 dalam scene ni semua lawa https://t.co/vjasrIfBzi","1972296736552214924","https://pbs.twimg.com/media/G18BbNMa0AAMPa1.jpg","","in","","0","1","8","https://x.com/undefined/status/1972296736552214924","389424145",
"1972281476113973750","Sun Sep 28 13:29:09 +0000 2025","0","@ginolaxell hi aku sore istri kamu dari masa depan","1972292497461354951","","ginolaxell","in","","1","1","0","https://x.com/undefined/status/1972292497461354951","3194637215",
"1972280559184580660","Sun Sep 28 12:41:43 +0000 2025","3","tahun ini beneran banyak film ajaib dan SORE: Istri Dari Masa Depan jadi salah satunya. ini kayak surat cinta yang ditulis Yandy Laurens untuk kita yang mencintai cinema: sungguh magical dari segala lini efek setelahnya menimbulkan banyak interpretasi serta renungan di kepala. https://t.co/KMEvWcbydS","1972280559184580660","https://pbs.twimg.com/media/G17ytl3bUAAlwzv.jpg","","in","","0","0","1","https://x.com/undefined/status/1972280559184580660","374447664",
"1972277536530026749","Sun Sep 28 12:29:42 +0000 2025","4","Berbaloi betul bila dapat tengok filem Sore: Istri Dari Masa Depan ni.. Sumpah dia orang shoot semua cantik cantik.. Paling best view yang ada dalamm scene filem ni semua lawa-lawa.. https://t.co/MDmwTleUP4","1972277536530026749","https://pbs.twimg.com/media/G17v9n4bwAALkjf.jpg","","in","","0","0","0","https://x.com/undefined/status/1972277536530026749","1205228472",
"1972272221789053139","Sun Sep 28 12:08:35 +0000 2025","0","hai aku sore istri kamu dari masa depan https://t.co/ZtpK0SPWsm","1972272221789053139","https://pbs.twimg.com/media/G17rIksbMAA0bvN.jpg","","in","","0","0","0","https://x.com/undefined/status/1972272221789053139","891567225949126656",
"1972272014141583800","Sun Sep 28 12:07:45 +0000 2025","3","Tanpa sedar air mata mengalir tonton filem Sore Istri Dari Masa Depan ni memang best! Jom tonton sekarang di pawagam! ARTIKEL: https://t.co/qWqCcqCIJy #xtramy #xtratonton","1972272014141583800","","","in","","0","0","0","https://x.com/undefined/status/1972272014141583800","171858132",
"1972212216540614777","Sun Sep 28 11:47:21 +0000 2025","0","@tanyarlfes Hai aku Sore. Istri kamu dari masa depan.","1972266879495631059","","tanyarlfes","in","","0","0","0","https://x.com/undefined/status/1972266879495631059","1210944601780916225",
"1972260390416633969","Sun Sep 28 11:21:34 +0000 2025","4","Wow ada yang tonton di pawagam hampir 30 kali tu! Baru je tonton filem 'Sore Istri Dari Masa Depan' ni memang best! ARTIKEL: https://t.co/drvbLU7mga #xtramy #xtratonton","1972260390416633969","","","in","","1","0","0","https://x.com/undefined/status/1972260390416633969","171858132",
"1971949465713234177","Sun Sep 28 11:21:08 +0000 2025","0","@FilmIndoSource Yang masuk nominasi prediksi ku; 1 Kakak 7 Ponakan Gowok Home Sweet Loan Jumbo Pangku Sore Istri dari Masa Depan","1972260281423433970","","FilmIndoSource","in","","0","0","0","https://x.com/undefined/status/1972260281423433970","1310065976424112128",
"1972228207161266428","Sun Sep 28 09:13:41 +0000 2025","0","AYO BELAJAR DARI FILM SORE: ISTRI DARI MASA DEPAN ","1972228207161266428","","","in","","0","0","0","https://x.com/undefined/status/1972228207161266428","1766777206112681984",
"1972226686654804278","Sun Sep 28 09:07:38 +0000 2025","12","Hari minggu pawagam semakin penuh dengan peminat peminat Sore! Jom ajak suami/boyfriend/ isteri/girlfriend korang bercinta di pawagam! CINTA TAK KENAL WAKTU. Saksikan SORE: Istri Dari Masa Depan kini di pawagam! #Sore #IstriDariMasaDepan #SoreDiMalaysia https://t.co/nlKtij8C38","1972226686654804278","https://pbs.twimg.com/media/G17BtvNbIAAPD8V.jpg","","in","","0","0","4","https://x.com/undefined/status/1972226686654804278","267067975",
"1972219910400180550","Sun Sep 28 08:40:43 +0000 2025","7","SORE: ISTRI DARI MASA DEPAN - Sinematografi Yang Epik! https://t.co/OYMUIZlB7G #SoreIstriDariMasaDepan https://t.co/GdOqecIowO","1972219910400180550","https://pbs.twimg.com/ext_tw_video_thumb/1972219709467881472/pu/img/TcCAC9iu53C3Joa3.jpg","","in","","0","1","2","https://x.com/undefined/status/1972219910400180550","905104584997142533",
"1972206675328450995","Sun Sep 28 07:48:07 +0000 2025","0","sore: istri dari masa depan ini film versi live action dari anime kimi no nawa (your name)","1972206675328450995","","","in","","0","0","0","https://x.com/undefined/status/1972206675328450995","1097129951013199873",
"1972197388715803037","Sun Sep 28 07:44:47 +0000 2025","0","@murasassky Tbtb langsung pengen bilang: Hi aku sore istri kamu dari masa depan. ","1972205836945719740","","murasassky","in","","0","1","0","https://x.com/undefined/status/1972205836945719740","1889001598678110208",
"1972200350007677248","Sun Sep 28 07:22:59 +0000 2025","12","Hari ini gue bawaa sticker Sentimental Value Linda Linda Linda Perfect Days dan Sore: Istri dari Masa Depan ke JWC.. Jikalau papasan tegorr ajaaa yaaa!!! Gue bawa 80an sticker hari ini.. ","1972200350007677248","","","in","","0","10","1","https://x.com/undefined/status/1972200350007677248","260082847",
"1972199386387304843","Sun Sep 28 07:19:10 +0000 2025","22","Film Sore: Istri dari Masa Depan masuk 16 Film Cerita Panjang yang lolos tahap Rekomendasi Akademi Citra Terima kasih banyak @festivalfilmid atas apresiasinya! ️ Mohon doa baiknya yaa teman-teman #Sore #FilmSore #IstridariMasaDepan #SoreIdaman #FFI2025 https://t.co/rZI62J2RLq","1972199386387304843","https://pbs.twimg.com/media/G16o4s5aIAAKpVc.jpg","","in","","1","0","5","https://x.com/undefined/status/1972199386387304843","1806505216994656256",
"1972179586663567658","Sun Sep 28 06:00:29 +0000 2025","37","Hangat dan penuh sekaliii perasaannya! Film Sore: Istri dari Masa Depan di Malaysia Terima kasih kawan-kawan di Malaysia untuk sambutan meriahnya Film Sore: Istri dari Masa Depan sudah bisa ditonton di seluruh Pawagam Malaysia! Jom korang ke Pawagam dan ajak orang https://t.co/BeO8EgvBwh","1972179586663567658","https://pbs.twimg.com/media/G16W4N5b0AQJRjG.jpg","","in","","1","1","6","https://x.com/undefined/status/1972179586663567658","1806505216994656256",
"1972174438641917963","Sun Sep 28 05:40:04 +0000 2025","6","Kalau nak tengok chemistry paling ngam si Dion &amp; Sheila ni bergabung dalam Sore: Istri Dari Masa Depan pegi pawagam skrg. dah tayang tau! https://t.co/YXQ1LQ5vlb","1972174449463250952","https://pbs.twimg.com/media/G16SNOsaUAErksV.jpg","OwToTheZie","in","","0","0","0","https://x.com/undefined/status/1972174449463250952","46371875",
"1972174438641917963","Sun Sep 28 05:40:02 +0000 2025","4","Patut lah aku tgk Sheila &amp; Dion dalam Sore: Istri Dari Masa Depan tu chemistry macam sepadan semacam. . Pernah berlakon dalam Yang Hilang Dalam Cinta rupanya!; https://t.co/d2GF86c4hF","1972174438641917963","https://pbs.twimg.com/media/G16SMn1bkAAlkEX.jpg","","in","","0","1","0","https://x.com/undefined/status/1972174438641917963","46371875",
"1972167845204357316","Sun Sep 28 05:13:50 +0000 2025","0","gue baru nonton webseriesnya sore istri dari masa depan ","1972167845204357316","","","in","","0","0","0","https://x.com/undefined/status/1972167845204357316","1691737350051872768",
"1972144970615448017","Sun Sep 28 03:42:56 +0000 2025","0","Aku kangen sore istri dari masa depan man..","1972144970615448017","","","in","","0","0","0","https://x.com/undefined/status/1972144970615448017","1594551834202423297",
"1971978161152762133","Sat Sep 27 22:55:01 +0000 2025","1","@tanyakanrl Ini bisa sih dijawab sama film Sore: Istri dari Masa Depan","1972072513799852440","","tanyakanrl","in","","0","0","0","https://x.com/undefined/status/1972072513799852440","1873899607266357248",
"1874473738638598176","Sat Sep 27 17:02:01 +0000 2025","0","39. Sore: Istri Dari Masa Depan (2025) https://t.co/5SZDi3gcbY","1971983681033253321","https://pbs.twimg.com/media/G13ksrybUAAW4Dv.jpg","bubbikinsss","in","","0","1","0","https://x.com/undefined/status/1971983681033253321","1273756283431088128",
"1971975539893338237","Sat Sep 27 16:29:40 +0000 2025","17","Sore: Istri dari Masa Depan mengulangi tradisi It s a Wonderful Life Groundhog Days dan Your Name dengan keyakinan sebuah fantasi romantis yang cukup mengikat yang awalnya membuak rasa pertanyaan eksistensial tentang cinta sejati pasangan kepada persoalan (+) https://t.co/EqNtbnVI4S","1971975539893338237","https://pbs.twimg.com/media/G13dTDZasAArEAN.jpg","","in","","0","1","3","https://x.com/undefined/status/1971975539893338237","3219850910",
"1971968500626608368","Sat Sep 27 16:01:42 +0000 2025","15","Lakonan shelia kalini sangat ada personal touch sendiri on point betul character dia dari reality nak bawak ke dalam movie ni . Sore: Istri Dari Masa Depan https://t.co/HXHsVzlICs","1971968500626608368","https://pbs.twimg.com/media/G13W5UubwAAyQgP.jpg","","in","","0","0","3","https://x.com/undefined/status/1971968500626608368","1356427380",
"1971967434908373315","Sat Sep 27 15:57:28 +0000 2025","14","Betul2 Trigger emosi tengok filem ni . Heroin power bawak watak ni dengan emosi dia sampai dkt penonton . Syok tengok personal touch mcmni Sore: Istri Dari Masa Depan https://t.co/gzR8yJd0FF","1971967434908373315","https://pbs.twimg.com/amplify_video_thumb/1971967372010651648/img/2QXl0CXb40o7yguv.jpg","","in","","0","0","2","https://x.com/undefined/status/1971967434908373315","1356427380",
"1971956296024047833","Sat Sep 27 15:13:12 +0000 2025","0"," Hai aku Sore istri kamu dari masa depan to Hai aku Sore istri kamu selamanya https://t.co/YcqZmzO37W","1971956296024047833","https://pbs.twimg.com/tweet_video_thumb/G13Lyy0b0AIktFM.jpg","","in","","0","1","1","https://x.com/undefined/status/1971956296024047833","1675155775818432512",
"1971945979994898695","Sat Sep 27 14:32:13 +0000 2025","6","No wonder tgk Sheila &amp; Dion dalam Sore: Istri Dari Masa Depan tu chemistry ngam. Rupanya sebab diorang dua ni dah pernah berlakon sama dalam Yang Hilang Dalam Cinta. https://t.co/Iur9vS9UFL","1971945979994898695","https://pbs.twimg.com/media/G13CaP5bIAAUSdL.jpg","","in","","0","2","3","https://x.com/undefined/status/1971945979994898695","1960212894",
"1971917211439960104","Sat Sep 27 12:37:54 +0000 2025","5","Ada tiga hal yang tidak dapat dibatalkan oleh waktu: masa lalu rasa sakit dan kematian. Sore: Istri Dari Masa Depan","1971917211439960104","","","in","","0","0","1","https://x.com/undefined/status/1971917211439960104","607855683",
"1971878755351302263","Sat Sep 27 10:05:05 +0000 2025","14"," Kita semua pernah mencintai dengan lugu dan merindukannya sungguh-sungguh. Rangga dan Cinta berhasil membawa kita kembali ke masa itu. Terima kasih Suryana Paramita Produser film SORE: Istri dari Masa Depan yang telah berkenan nonton duluan di private screening film https://t.co/QcIKDeDNRV","1971878755351302263","https://pbs.twimg.com/media/G12FRfNb0AI9Gp5.jpg","","in","","1","0","2","https://x.com/undefined/status/1971878755351302263","1787782491719565312",
"1971877545433092483","Sat Sep 27 10:00:17 +0000 2025","6","SORE: ISTRI DARI MASA DEPAN - Skrip Yandy Laurens Padu! https://t.co/OYMUIZlB7G #SoreIstriDariMasaDepan https://t.co/4hg6TFmqtZ","1971877545433092483","https://pbs.twimg.com/ext_tw_video_thumb/1971877349651337216/pu/img/qe45-MMOA7I6IjQ1.jpg","","in","","0","0","3","https://x.com/undefined/status/1971877545433092483","905104584997142533",
"1971862244842745921","Sat Sep 27 08:59:29 +0000 2025","11","Orang berubah bukan karena rasa takut tapi karena dicintai. SORE: Istri dari Masa Depan","1971862244842745921","","","in","","0","0","6","https://x.com/undefined/status/1971862244842745921","607855683",
"1971853357422989681","Sat Sep 27 08:24:10 +0000 2025","0","Sore istri dari masa depan. Reading tarot start 35k aja udah bebas topik interaktif hasil dikirim skrg jugaak! Testi cek media cus dm untuk booking! #zonauang #zonajajan #zobaba #tarot","1971853357422989681","","","in","","0","0","0","https://x.com/undefined/status/1971853357422989681","877364353367891974",
"1971778922682765437","Sat Sep 27 03:28:23 +0000 2025","0","Hai aku sore aku istri ##### dari masa depan. &lt;3","1971778922682765437","","","in","","0","1","0","https://x.com/undefined/status/1971778922682765437","3008829570",
"1971639885770772701","Fri Sep 26 18:15:54 +0000 2025","0","Ih sore istri dari masa depan lagi tayang di malaysia aaaaa mau rewatch","1971639885770772701","","","in","","0","0","0","https://x.com/undefined/status/1971639885770772701","262651032",
"1971581586501181501","Fri Sep 26 14:24:15 +0000 2025","9","SORE: ISTRI DARI MASA DEPAN - Review Buzzer Malaysia! https://t.co/OYMUIZlB7G #SoreIstriDariMasaDepan https://t.co/VeKP2artLu","1971581586501181501","https://pbs.twimg.com/ext_tw_video_thumb/1971581359300005888/pu/img/CmJWNA1kdFx36mr2.jpg","","in","","0","0","3","https://x.com/undefined/status/1971581586501181501","905104584997142533",
"1971573169686491522","Fri Sep 26 13:50:48 +0000 2025","3","6 Sebab Anda Wajib Menonton Sore: Istri dari Masa Depan - https://t.co/1SDZakB54X https://t.co/FnBMSxJqjr","1971573169686491522","","","in","","0","0","3","https://x.com/undefined/status/1971573169686491522","1317105706328158209",
"1971571932089974885","Fri Sep 26 13:45:53 +0000 2025","10","Kadang kadang pilihan yang kecik pun boleh ubah masa depan kita aku dapaf banyak jugak pengajaran dalam cerita Sore:Istri dari masa depan https://t.co/Wd8YV3bmWy","1971571932089974885","https://pbs.twimg.com/media/G1xuOEtawAAYKtM.jpg","","in","","0","1","5","https://x.com/undefined/status/1971571932089974885","602511087",
"1971545463644922250","Fri Sep 26 12:00:42 +0000 2025","10","Isteri dari masa depan tetap setia walau suami tak sempurna kerana cinta itu menerima bukan menuntut~ ️ Nantikan SORE: Istri Dari Masa Depan di TGV harini! Dapatkan tiket SEKARANG! ️ #Sore #IstriDariMasaDepan #TontonDiTGV https://t.co/AXEFCT5xVY","1971545463644922250","https://pbs.twimg.com/media/G1xWIh8XQAAYIDz.jpg","","in","","0","0","3","https://x.com/undefined/status/1971545463644922250","163024192",
"1971542108248105218","Fri Sep 26 11:47:22 +0000 2025","0","percuma hidup sehat karena takut mati. Sore : Istri dari masa depan.","1971542108248105218","","","in","","0","0","0","https://x.com/undefined/status/1971542108248105218","1242435781915856901",
"1971513706505965969","Fri Sep 26 09:54:35 +0000 2025","0","Esai kedua mengulas soal Sore: Istri dari Masa Depan. https://t.co/RxVpwNeBgM","1971513723614634484","https://pbs.twimg.com/media/G1w34J6bYAA3C5y.jpg","magdaleneid","in","","0","1","0","https://x.com/undefined/status/1971513723614634484","1521159020",
"1971455809466097784","Fri Sep 26 09:23:41 +0000 2025","0","@AR_LanaJKT48 Selamat sore: istri dari masa depan ","1971505947270066211","","AR_LanaJKT48","in","","0","0","0","https://x.com/undefined/status/1971505947270066211","1538343124464189441",
"1971438522029703602","Fri Sep 26 04:55:45 +0000 2025","51","6 SEBAB ANDA WAJIB TONTON FILEM SORE: ISTRI DARI MASA DEPAN ! Jika aku harus hidup 10 000 kali kuharap aku akan selalu memilihmu. Ungkapan ini benar-benar merangkumi jiwa Sore: Istri dari Masa Depan sebuah filem romantis sci-fi yang bukan sahaja mencatat lebih 3 juta https://t.co/R1832N9uwx","1971438522029703602","https://pbs.twimg.com/media/G1v04eEaEAASwqd.jpg","","in","","0","1","10","https://x.com/undefined/status/1971438522029703602","905104584997142533",
"1971424124351476046","Fri Sep 26 03:58:33 +0000 2025","1","Bukan SORE: Istri dari Masa Depan tapi SENJA: Petani dari Masa Depan! Pak Senja mengingatkan: kalau alam &amp; pangan Indonesia tak kita jaga tinggal jadi kenangan. Yuk tolak eksploitasi mulai menanam &amp; hidup eco-friendly demi masa depan kita! #Reforestation #ClimateAction https://t.co/D9bfzaYFks","1971424124351476046","https://pbs.twimg.com/amplify_video_thumb/1971422391499943936/img/pcnZNN8bUNzOxvTK.jpg","","in","","0","0","0","https://x.com/undefined/status/1971424124351476046","125579888",
"1971407310376534327","Fri Sep 26 02:51:44 +0000 2025","12"," Tayangan serentak di pawagam Brunei! Cinta tak kenal masa takdir tak bisa dielak ️ SORE: ISTRI DARI MASA DEPAN kini di pawagam Jangan tunggu lagi! Plan weekend korang dengan Sore &amp; Jonathan #Sore #IstriDariMasaDepan #SoreDiMalaysia https://t.co/AdxCByMeBs","1971407310376534327","https://pbs.twimg.com/media/G1vYf5VaAAQ_ivN.jpg","","in","","1","0","3","https://x.com/undefined/status/1971407310376534327","267067975",
"1971407104406917421","Fri Sep 26 02:50:55 +0000 2025","15"," Tayangan serentak di 53 pawagam Malaysia &amp; Brunei! Cinta tak kenal masa takdir tak bisa dielak ️ SORE: ISTRI DARI MASA DEPAN kini di pawagam Jangan tunggu lagi! Plan weekend korang dengan Sore &amp; Jonathan #Sore #IstriDariMasaDepan #SoreDiMalaysia https://t.co/uNhRLFCHz0","1971407104406917421","https://pbs.twimg.com/media/G1vYTyUbEAAE5mV.jpg","","in","","0","0","4","https://x.com/undefined/status/1971407104406917421","267067975",
"1971407017249317172","Fri Sep 26 02:50:34 +0000 2025","15"," Tayangan serentak di 53 pawagam Malaysia &amp; Brunei! Cinta tak kenal masa takdir tak bisa dielak ️ SORE: ISTRI DARI MASA DEPAN kini di pawagam Jangan tunggu lagi! Plan weekend korang dengan Sore &amp; Jonathan #Sore #IstriDariMasaDepan #SoreDiMalaysia https://t.co/H2pD2K6C95","1971407017249317172","https://pbs.twimg.com/media/G1vYOgVaAAEA0em.jpg","","in","","1","0","6","https://x.com/undefined/status/1971407017249317172","267067975",
"1971280206079156624","Thu Sep 25 18:26:40 +0000 2025","4","Kenalin Aku Sore Istri dari masa depan. Kalimat itu memunculkan banyak kreatifitas baru untuk romantisme. Seperti Aku adalah masa depan yang terlalu cepat dimatikan tanpa pernah dikenalkan dengan kehidupan namun diselimuti hangat oleh ketakutan. seru ya","1971280206079156624","","","in","","0","1","0","https://x.com/undefined/status/1971280206079156624","80255000",
"1883294729011601578","Thu Sep 25 16:43:36 +0000 2025","1","Sore: Istri Dari Masa Depan Ga nyangka lanjutin thread lagi wkwk HOTDAMN YANDYYYY!!! Sore bagus bgt smoking kills no smoking yes yes yez!! I mean talk about avoidant people and trying to change people. Sebagai orang therapy center yg I can fix him relate terlalu mampus 10/10 https://t.co/94MuGvMW1p","1971254268142420131","https://pbs.twimg.com/media/G1tNTtJbYAA2eDK.jpg","cakesniffer98","in","","0","0","0","https://x.com/undefined/status/1971254268142420131","74624780",
"1971236582909947924","Thu Sep 25 15:47:49 +0000 2025","0","@thelarosa 'sore' istri dari masa depan kah?","1971240232361263575","","thelarosa","in","","0","1","0","https://x.com/undefined/status/1971240232361263575","1444697434857164801",
"1971217175248797721","Thu Sep 25 14:16:12 +0000 2025","2","Ternyata Yandy Laurens memiliki kisah hidup yang belum banyak orang lain ketahui tentang sang ayah. Kisah masa lalunya ia curahkan lewat film Sore: Istri dari Masa Depan yang sudah tayang pada Juli 2025. #momsupdate #update #mom #carousel https://t.co/TMFDkKuNC0","1971217175248797721","https://pbs.twimg.com/amplify_video_thumb/1971216854602665984/img/7e1VPsgMl0v8v1Ro.jpg","","in","","0","0","0","https://x.com/undefined/status/1971217175248797721","929046798315896837",
"1971183957648736678","Thu Sep 25 12:04:12 +0000 2025","10","sore: istri dari masa depan - 4.5/5 ⭐️","1971183957648736678","","","in","","1","0","1","https://x.com/undefined/status/1971183957648736678","1561391615234949120",
"1971175912445181972","Thu Sep 25 11:32:14 +0000 2025","2","Cinta Masa &amp; Pengorbanan Sore: Istri dari Masa Depan Kini di Malaysia https://t.co/L3c0mim8Ja","1971175912445181972","","","in","","1","0","2","https://x.com/undefined/status/1971175912445181972","1253451348810493952",
"1971141584201887908","Thu Sep 25 09:15:50 +0000 2025","1","Sore: istri dari masa depan","1971141584201887908","","","in","","0","0","0","https://x.com/undefined/status/1971141584201887908","316236354",
"1971109010695926268","Thu Sep 25 07:06:24 +0000 2025","3","Sebagai alumni penonton Sore Idaman 3x di bioskop saya menunggu kabar baik dari teman-teman penonton Sore Idaman di Malaysia Ceritakan teori-teori Sore Idaman yang terlintas di benak kalian itu Sore: Istri Dari Masa Depan #SoreDiMalaysia #soreidaman #buzzersore","1971109010695926268","","","in","","0","1","0","https://x.com/undefined/status/1971109010695926268","1790242192323461120",
"1970915723389304986","Wed Sep 24 18:18:20 +0000 2025","15","Sore : Istri Dari Masa Depan 5/5 ⭐️⭐️⭐️⭐️best. Tersentuh hati seorang isteri. Romantic sedih bahagia its relatable dalam kehidupan seharian kita. I sukaaaa. I ada nanes sikit https://t.co/OPx9gFE4VH","1970915723389304986","https://pbs.twimg.com/media/G1oZZq6aIAAsokw.jpg","","in","","0","0","6","https://x.com/undefined/status/1970915723389304986","202939928",
"1970735606570582416","Wed Sep 24 15:18:30 +0000 2025","0","@cryptocymol nyari sore-istri dari masa depan aku gitarin","1970870464760438925","","cryptocymol","in","","0","1","0","https://x.com/undefined/status/1970870464760438925","1639065954058661888",
"1970840963334705266","Wed Sep 24 13:21:16 +0000 2025","3","Lahhh movie Sore Istri Dari Masa Depan keluar esok. Fomonyeee saya","1970840963334705266","","","in","","0","1","0","https://x.com/undefined/status/1970840963334705266","3251178816",
"1970784241605853624","Wed Sep 24 10:39:59 +0000 2025","0","@browwshaa hai aku sore istri kamu dari masa depan","1970800375344337117","","browwshaa","in","","0","0","0","https://x.com/undefined/status/1970800375344337117","1376355246075572225",
"1970786576926986685","Wed Sep 24 09:45:10 +0000 2025","35","au! cw // bxg chilumi (jaga2) crossover sore istri dari masa depan hai niatnya mau bikin chilumi au yang terinspirasi dari film &amp; novel sore istri dari masa depan jika udah jadi ada yg mau di tag? ^ ^ https://t.co/YPjDDppkmB","1970786576926986685","https://pbs.twimg.com/media/G1mj8lwWgAAlaZC.jpg","","in","","0","30","0","https://x.com/undefined/status/1970786576926986685","1436897301914550278",
"1970767452461244430","Wed Sep 24 08:29:10 +0000 2025","54","Filem cinta buat semuaaaa tertarik 10/10!! CINTA TAK KENAL WAKTU. Saksikan SORE: Istri Dari Masa Depan 25 September ini! Filem oleh: @cerita_films @yndlaurens @dionwiyoko @sheiladaisha #Sore #IstriDariMasaDepan #SoreDiMalaysia https://t.co/YMqy8EYUyM","1970767452461244430","https://pbs.twimg.com/amplify_video_thumb/1970767365039366146/img/9gNj7z_-SEM4mKnE.jpg","","in","","0","0","11","https://x.com/undefined/status/1970767452461244430","267067975",
"1970745139258659147","Wed Sep 24 07:00:30 +0000 2025","10","Kasih seorang isteri melangkaui masa menentang takdir! SAKSIKAN SORE: ISTRI DARI MASA DEPAN DI TGV SEAWAL HARI INI! DAPATKAN TIKET SEKARANG! ️ #Sore #IstriDariMasaDepan #TontonDiTGV https://t.co/ostqcY4Nox","1970745139258659147","https://pbs.twimg.com/media/G1l-Ph2WgAANf-I.jpg","","in","","1","0","4","https://x.com/undefined/status/1970745139258659147","163024192",
"1970546627648856393","Wed Sep 24 00:55:13 +0000 2025","0","@Stressberry But you sendiri belum nnton sore istri dari masa depan ️","1970653212182229023","","Stressberry","in","","0","1","0","https://x.com/undefined/status/1970653212182229023","1379747850477707268",
"1970535210807890202","Tue Sep 23 17:06:19 +0000 2025","0","Bertemu SORE : Istri Dari Masa Depan","1970535210807890202","","","in","","0","1","0","https://x.com/undefined/status/1970535210807890202","473778891",
"1970499430689423652","Tue Sep 23 14:50:40 +0000 2025","0","@eccedentisan sore istri dari masa depan","1970501073921323111","","eccedentisan","in","","0","1","0","https://x.com/undefined/status/1970501073921323111","1255718063879581696",
"1970469393307201667","Tue Sep 23 12:44:47 +0000 2025","5","Sheila Dara temani suami jalani rawatan kanser #BHHiburan Bintang filem Sore: Istri Dari Masa Depan sanggup ulang-alik Jakarta-Pulau Pinang demi kasih terhadap suami. https://t.co/NTKds7FkX3 https://t.co/D3xcOgg5nC","1970469393307201667","https://pbs.twimg.com/media/G1iDdX6a4AA-5IS.jpg","","in","","1","0","0","https://x.com/undefined/status/1970469393307201667","63070483",
"1970439365093662774","Tue Sep 23 10:45:28 +0000 2025","6","‍️‍️: SORE Istri Dari Masa Depan bikin gw nangis Meanwhile yang bikinnya: https://t.co/uh1j0cvv5C","1970439365093662774","https://pbs.twimg.com/ext_tw_video_thumb/1970439139914121216/pu/img/pfYlSdsjFAJK1m_S.jpg","","in","","0","0","2","https://x.com/undefined/status/1970439365093662774","1812995886760488960",
"1970334452799950923","Tue Sep 23 03:48:35 +0000 2025","12","Jam 4petang ini ayuh teman teman di Malaysia jumpa kalian di Kopi Kenangan TRX! CINTA TAK KENAL WAKTU. Saksikan SORE: Istri Dari Masa Depan 25 September ini! Filem oleh: @cerita_films @yndlaurens @dionwiyoko @sheiladaisha #Sore #IstriDariMasaDepan #SoreDiMalaysia https://t.co/iA3jJtS2ql","1970334452799950923","https://pbs.twimg.com/amplify_video_thumb/1970334355651448832/img/cAj26xQbXvpI4cza.jpg","","in","","1","0","5","https://x.com/undefined/status/1970334452799950923","267067975",
"1970170395371413823","Mon Sep 22 16:56:40 +0000 2025","0","Sore: Istri Dari Masa Depan","1970170395371413823","","","in","","0","1","0","https://x.com/undefined/status/1970170395371413823","215936912",
"1970148818797883517","Mon Sep 22 15:30:56 +0000 2025","1","S di akhir September ialah Sore: Istri dari Masa Depan. https://t.co/F4zMeiykoy","1970148818797883517","https://pbs.twimg.com/media/G1df6M3agAEWent.jpg","","in","","0","0","0","https://x.com/undefined/status/1970148818797883517","32821844",
"1970143646994579925","Mon Sep 22 15:10:23 +0000 2025","0","1. Sore: Istri dari masa depan 2. Penyalin Cahaya 3. Pintu Terlarang Sorry aku cinephile indonesia movie only","1970143646994579925","","","in","","0","2","0","https://x.com/undefined/status/1970143646994579925","860231097279553537",
"1970101176235696445","Mon Sep 22 14:48:25 +0000 2025","2","@riena_rain Coba deh nonton film sore: istri dari masa depan... Mau diulang-ulang brp kali kasian liat si pameran cwek si orang masa depan ini selalu balik ke masa lalu untuk merubah keadaan tp si cwok selalu gak berubah ","1970138119505920408","","riena_rain","in","","0","1","0","https://x.com/undefined/status/1970138119505920408","1632218995",
"1970136349161230608","Mon Sep 22 14:46:06 +0000 2025","1","@muncorner Sore istri dari masa depan tapi kira2 udah bisa nonton di web gasi.. Soalnya itu kan film baru keluar","1970137535855947898","","muncorner","in","","0","0","0","https://x.com/undefined/status/1970137535855947898","1856260387974590465",
"1970128536741773408","Mon Sep 22 14:10:21 +0000 2025","8","Mumpung udah sepi biar gak digruduk buzzernya. Tulisan terbaru saya: Cinta Waktu dan Tubuh yang Terperangkap: Tragedi Sains dalam Sore: Istri dari Masa Depan https://t.co/FwzXHrL9Ml","1970128536741773408","","","in","","0","1","1","https://x.com/undefined/status/1970128536741773408","1487616150364364801",
"1970110832676888653","Mon Sep 22 13:00:00 +0000 2025","55","WTB sumber ref: Sore: Istri Dari Masa Depan https://t.co/jvs8erQ60u","1970110832676888653","https://pbs.twimg.com/media/G1c9UTqbsAASvMn.png","","in","","0","74","1","https://x.com/undefined/status/1970110832676888653","1272347753687871494",
